Time,HR,Temp,BVP,x,y,z
20:15:17,,35.91,8.76,22,53,-24
20:15:18,,35.91,5.22,28,52,-25
20:15:19,,35.91,1.25,29,51,-24
20:15:20,,35.91,-2.99,28,51,-21
20:15:21,,35.93,-7.22,27,50,-21
20:15:22,,35.93,-11.19,25,52,-24
20:15:23,,35.93,-14.81,24,54,-25
20:15:24,,35.93,-18.28,22,57,-27
20:15:25,,35.95,-21.92,24,60,-26
20:15:26,,35.95,-26.09,29,59,-22
20:15:27,,35.95,-30.94,34,58,-18
20:15:28,,35.95,-36.43,28,60,-18
20:15:29,,35.95,-42.2,29,54,-20
20:15:30,,35.95,-47.78,32,53,-21
20:15:31,,35.95,-52.6,35,48,-26
20:15:32,,35.95,-56.12,37,46,-26
20:15:33,,35.93,-57.9,40,44,-23
20:15:34,,35.93,-57.7,34,43,-26
20:15:35,,35.93,-55.46,34,41,-20
20:15:36,,35.93,-51.34,40,40,-16
20:15:37,,35.93,-45.63,34,36,-22
20:15:38,,35.93,-38.69,29,33,-28
20:15:39,,35.93,-30.84,10,28,-36
20:15:40,,35.93,-22.34,13,30,-32
20:15:41,,35.93,-13.39,30,38,-18
20:15:42,,35.93,-4.2,45,43,-9
20:15:43,,35.93,4.97,54,47,-7
20:15:44,,35.93,13.79,60,54,-10
20:15:45,,35.93,21.94,52,57,-16
20:15:46,,35.93,29.08,38,60,-15
20:15:47,,35.93,34.96,29,60,-16
20:15:48,,35.93,39.47,19,60,-14
20:15:49,,35.93,42.55,19,59,-11
20:15:50,,35.93,44.3,18,59,-6
20:15:51,,35.93,44.86,19,60,-5
20:15:52,,35.93,44.45,23,64,-3
20:15:53,,35.93,43.29,26,66,-1
20:15:54,,35.93,41.56,34,70,2
20:15:55,,35.93,39.4,35,71,3
20:15:56,,35.93,36.87,40,70,7
20:15:57,,35.91,34,38,69,5
20:15:58,,35.91,30.85,31,66,0
20:15:59,,35.91,27.47,16,58,-8
20:16:00,,35.91,23.95,-32,55,-36
20:16:01,,35.93,20.36,35,55,-17
20:16:02,,35.93,16.7,30,58,-18
20:16:03,,35.93,12.93,18,56,-17
20:16:04,,35.93,8.96,8,53,-21
20:16:05,,35.93,4.83,10,49,-27
20:16:06,,35.93,0.6,16,48,-29
20:16:07,,35.93,-3.56,22,49,-35
20:16:08,,35.93,-7.51,25,51,-37
20:16:09,,35.89,-11.24,24,52,-35
20:16:10,,35.89,-14.92,25,52,-31
20:16:11,,35.89,-18.8,24,51,-29
20:16:12,,35.89,-23.14,24,50,-29
20:16:13,,35.91,-28.11,23,47,-31
20:16:14,,35.91,-33.69,23,45,-32
20:16:15,,35.91,-39.69,14,45,-34
20:16:16,,35.91,-45.78,15,48,-31
20:16:17,,35.91,-51.54,29,53,-25
20:16:18,,35.91,-56.48,28,55,-30
20:16:19,,35.91,-60.13,23,56,-29
20:16:20,,35.91,-62.01,21,56,-29
20:16:21,,35.91,-61.78,22,55,-31
20:16:22,,35.91,-59.28,23,56,-31
20:16:23,,35.91,-54.59,22,56,-29
20:16:24,,35.91,-47.99,22,55,-24
20:16:25,,35.93,-39.93,23,55,-22
20:16:26,,35.93,-30.84,25,55,-19
20:16:27,,35.93,-21.14,27,55,-15
20:16:28,,35.93,-11.11,30,53,-19
20:16:29,,35.91,-0.96,41,54,-25
20:16:30,,35.91,9.13,23,52,-26
20:16:31,,35.91,18.88,16,47,-30
20:16:32,,35.91,27.93,14,50,-42
20:16:33,,35.91,35.83,13,49,-43
20:16:34,,35.91,42.18,2,48,-43
20:16:35,,35.91,46.77,4,50,-42
20:16:36,,35.91,49.65,6,52,-38
20:16:37,,35.91,51.08,6,53,-36
20:16:38,,35.91,51.4,11,54,-32
20:16:39,,35.91,50.9,18,56,-29
20:16:40,,35.91,49.79,27,56,-28
20:16:41,,35.91,48.14,41,55,-25
20:16:42,,35.91,46.05,41,55,-27
20:16:43,,35.91,43.56,26,54,-28
20:16:44,,35.91,40.81,29,52,-24
20:16:45,,35.91,37.91,25,49,-23
20:16:46,,35.91,34.91,22,47,-24
20:16:47,,35.91,31.82,27,47,-20
20:16:48,,35.91,28.59,30,48,-20
20:16:49,,35.89,25.2,30,52,-22
20:16:50,,35.89,21.63,33,53,-23
20:16:51,,35.89,17.94,28,55,-27
20:16:52,,35.89,14.19,29,57,-26
20:16:53,,35.91,10.41,16,56,-23
20:16:54,,35.91,6.6,16,56,-21
20:16:55,,35.91,2.71,23,58,-25
20:16:56,,35.91,-1.33,24,58,-26
20:16:57,,35.89,-5.55,24,57,-24
20:16:58,,35.89,-9.91,22,55,-25
20:16:59,,35.89,-14.34,22,55,-25
20:17:00,,35.89,-18.78,22,54,-24
20:17:01,,35.91,-23.27,24,54,-24
20:17:02,,35.91,-27.96,25,55,-23
20:17:03,,35.91,-33.04,26,55,-23
20:17:04,,35.91,-38.63,24,55,-23
20:17:05,,35.89,-44.65,23,54,-24
20:17:06,,35.89,-50.79,21,54,-25
20:17:07,,35.89,-56.52,22,55,-25
20:17:08,,35.89,-61.19,21,55,-25
20:17:09,,35.89,-64.13,22,55,-26
20:17:10,,35.89,-64.83,20,54,-28
20:17:11,,35.89,-62.99,20,54,-28
20:17:12,,35.89,-58.6,20,55,-25
20:17:13,,35.89,-51.96,20,56,-24
20:17:14,,35.89,-43.58,21,59,-15
20:17:15,,35.89,-34.05,35,55,-20
20:17:16,,35.89,-23.97,28,54,-26
20:17:17,,35.89,-13.78,17,51,-35
20:17:18,,35.89,-3.76,18,49,-37
20:17:19,,35.89,5.94,17,48,-40
20:17:20,,35.89,15.22,16,49,-38
20:17:21,,35.89,23.95,19,51,-33
20:17:22,,35.89,31.92,20,52,-30
20:17:23,,35.89,38.93,21,52,-22
20:17:24,,35.89,44.75,22,52,-20
20:17:25,,35.89,49.25,28,52,-17
20:17:26,,35.89,52.36,28,53,-18
20:17:27,,35.89,54.14,32,54,-18
20:17:28,,35.89,54.69,32,55,-19
20:17:29,,35.89,54.19,31,56,-21
20:17:30,,35.89,52.88,31,56,-22
20:17:31,,35.89,51.05,19,57,-30
20:17:32,,35.89,48.93,19,56,-25
20:17:33,,35.89,46.7,21,56,-12
20:17:34,,35.89,44.41,19,56,-10
20:17:35,,35.89,42.02,20,57,-10
20:17:36,,35.89,39.39,23,58,-16
20:17:37,,35.87,36.44,22,58,-18
20:17:38,,35.87,33.11,23,58,-23
20:17:39,,35.87,29.48,24,60,-22
20:17:40,,35.87,25.62,21,60,-16
20:17:41,,35.89,21.63,20,60,-15
20:17:42,,35.89,17.59,18,62,-16
20:17:43,,35.89,13.56,18,63,-17
20:17:44,,35.89,9.57,15,63,-16
20:17:45,,35.89,5.62,14,62,-16
20:17:46,,35.89,1.62,14,62,-18
20:17:47,,35.89,-2.58,17,61,-18
20:17:48,,35.89,-7.08,22,60,-20
20:17:49,,35.89,-11.86,21,59,-23
20:17:50,,35.89,-16.82,26,56,-24
20:17:51,,35.89,-21.77,29,55,-23
20:17:52,,35.89,-26.58,36,53,-18
20:17:53,,35.91,-31.3,36,49,-12
20:17:54,,35.91,-36.17,37,47,-8
20:17:55,,35.91,-41.45,40,45,-12
20:17:56,,35.91,-47.24,37,45,-18
20:17:57,,35.95,-53.26,36,43,-28
20:17:58,,35.95,-58.87,33,43,-33
20:17:59,,35.95,-63.18,33,43,-37
20:18:00,,35.95,-65.39,33,43,-36
20:18:01,,35.95,-64.97,33,43,-34
20:18:02,,35.95,-61.85,33,44,-33
20:18:03,,35.95,-56.34,31,42,-32
20:18:04,,35.95,-48.95,30,41,-34
20:18:05,,35.95,-40.18,30,39,-35
20:18:06,,35.95,-30.44,31,38,-33
20:18:07,,35.95,-20.06,34,40,-34
20:18:08,,35.95,-9.33,37,41,-34
20:18:09,,35.95,1.39,44,43,-28
20:18:10,,35.95,11.68,44,45,-24
20:18:11,,35.95,21.1,40,44,-20
20:18:12,,35.95,29.31,37,41,-21
20:18:13,,35.93,36.12,34,41,-25
20:18:14,,35.93,41.52,36,43,-31
20:18:15,,35.93,45.66,36,45,-34
20:18:16,,35.93,48.67,32,46,-37
20:18:17,,35.93,50.72,27,46,-37
20:18:18,,35.93,51.86,27,47,-32
20:18:19,,35.93,52.12,27,48,-30
20:18:20,,35.93,51.49,27,48,-27
20:18:21,,35.93,50.04,27,48,-24
20:18:22,,35.93,47.92,28,47,-21
20:18:23,,35.93,45.39,29,48,-21
20:18:24,,35.93,42.72,29,50,-21
20:18:25,,35.93,40.09,29,52,-23
20:18:26,,35.93,37.51,33,55,-31
20:18:27,,35.93,34.85,36,56,-32
20:18:28,,35.93,31.91,35,56,-23
20:18:29,,35.93,28.59,30,54,-14
20:18:30,,35.93,24.94,29,54,-14
20:18:31,,35.93,21.21,28,53,-21
20:18:32,,35.93,17.67,30,53,-22
20:18:33,,35.93,14.49,27,53,-22
20:18:34,,35.93,11.65,25,54,-22
20:18:35,,35.93,8.94,25,56,-22
20:18:36,,35.93,6.06,23,56,-22
20:18:37,,35.93,2.78,18,55,-23
20:18:38,,35.93,-1,23,54,-23
20:18:39,,35.93,-5.23,30,54,-26
20:18:40,,35.93,-9.74,33,53,-23
20:18:41,,35.93,-14.31,36,52,-18
20:18:42,,35.93,-18.79,35,52,-18
20:18:43,,35.93,-23.15,32,51,-21
20:18:44,,35.93,-27.47,29,50,-22
20:18:45,,35.93,-31.99,32,51,-23
20:18:46,,35.93,-36.96,29,51,-26
20:18:47,,35.93,-42.48,33,51,-19
20:18:48,,35.93,-48.41,34,50,-21
20:18:49,,35.93,-54.26,37,49,-20
20:18:50,,35.93,-59.28,38,50,-21
20:18:51,,35.93,-62.63,35,50,-23
20:18:52,,35.93,-63.69,33,48,-27
20:18:53,,35.93,-62.19,32,48,-29
20:18:54,,35.93,-58.23,32,47,-31
20:18:55,,35.93,-52.14,32,47,-31
20:18:56,,35.93,-44.37,33,45,-32
20:18:57,,35.91,-35.32,32,45,-32
20:18:58,,35.91,-25.32,31,43,-34
20:18:59,,35.91,-14.7,30,42,-35
20:19:00,,35.91,-3.86,30,41,-37
20:19:01,,35.91,6.78,29,40,-38
20:19:02,,35.91,16.77,30,39,-37
20:19:03,,35.91,25.75,30,39,-39
20:19:04,,35.91,33.49,31,38,-41
20:19:05,,35.93,39.87,30,37,-41
20:19:06,,35.93,44.84,30,37,-42
20:19:07,,35.93,48.42,29,37,-41
20:19:08,,35.93,50.65,27,36,-39
20:19:09,,35.93,51.7,24,35,-41
20:19:10,,35.93,51.78,24,35,-41
20:19:11,,35.93,51.15,27,37,-41
20:19:12,,35.93,50.04,27,39,-37
20:19:13,,35.95,48.55,27,41,-33
20:19:14,,35.95,46.72,29,41,-33
20:19:15,,35.95,44.53,31,39,-32
20:19:16,,35.95,42.02,29,39,-29
20:19:17,,35.93,39.32,32,40,-30
20:19:18,,35.93,36.56,33,44,-31
20:19:19,,35.93,33.86,35,48,-25
20:19:20,,35.93,31.21,37,49,-23
20:19:21,,35.95,28.52,37,51,-19
20:19:22,,35.95,25.66,37,52,-15
20:19:23,,35.95,22.61,41,50,-10
20:19:24,,35.95,19.42,42,48,-11
20:19:25,,35.93,16.25,45,46,-8
20:19:26,,35.93,13.22,42,52,-6
20:19:27,,35.93,10.36,43,51,-7
20:19:28,,35.93,7.55,44,53,-13
20:19:29,,35.93,4.6,46,52,-12
20:19:30,,35.93,1.32,44,46,-6
20:19:31,,35.93,-2.35,46,45,1
20:19:32,,35.93,-6.39,45,45,5
20:19:33,,35.95,-10.65,47,46,6
20:19:34,,35.95,-14.98,43,45,2
20:19:35,,35.95,-19.24,41,45,-1
20:19:36,,35.95,-23.38,39,47,-8
20:19:37,,35.95,-27.44,40,48,-7
20:19:38,,35.95,-31.55,41,50,-3
20:19:39,,35.95,-35.89,41,49,0
20:19:40,,35.95,-40.55,41,49,2
20:19:41,,35.93,-45.46,41,48,2
20:19:42,,35.93,-50.32,41,47,0
20:19:43,,35.93,-54.62,42,46,0
20:19:44,,35.93,-57.73,41,46,-1
20:19:45,,35.95,-59.07,42,46,0
20:19:46,,35.95,-58.28,42,46,0
20:19:47,,35.95,-55.27,41,48,2
20:19:48,,35.95,-50.21,41,49,1
20:19:49,,35.93,-43.43,40,50,2
20:19:50,,35.93,-35.33,41,51,3
20:19:51,,35.93,-26.31,40,51,-1
20:19:52,,35.93,-16.74,41,51,-3
20:19:53,,35.95,-6.98,37,50,-6
20:19:54,,35.95,2.63,39,51,-6
20:19:55,,35.95,11.8,42,51,-8
20:19:56,,35.95,20.28,42,50,-8
20:19:57,,35.93,27.81,44,47,-8
20:19:58,,35.93,34.12,44,47,-10
20:19:59,,35.93,38.94,43,45,-12
20:20:00,,35.93,42.08,45,44,-16
20:20:01,,35.95,43.45,48,42,-19
20:20:02,,35.95,43.18,49,39,-20
20:20:03,,35.95,41.55,48,38,-20
20:20:04,,35.95,38.98,46,35,-21
20:20:05,,35.97,35.88,46,33,-23
20:20:06,,35.97,32.55,48,29,-27
20:20:07,,35.97,29.17,47,28,-30
20:20:08,,35.97,25.85,45,25,-32
20:20:09,,35.93,22.61,42,25,-33
20:20:10,,35.93,19.52,41,23,-38
20:20:11,,35.93,16.68,42,22,-40
20:20:12,,35.93,14.14,43,19,-44
20:20:13,,35.97,11.94,44,17,-46
20:20:14,,35.97,10.02,46,15,-42
20:20:15,,35.97,8.26,44,13,-41
20:20:16,,35.97,6.48,42,10,-41
20:20:17,,35.95,4.55,39,7,-43
20:20:18,,35.95,2.37,36,8,-46
20:20:19,,35.95,-0.06,31,10,-52
20:20:20,,35.95,-2.67,30,12,-53
20:20:21,,35.93,-5.3,28,15,-56
20:20:22,,35.93,-7.86,29,17,-55
20:20:23,,35.93,-10.28,35,21,-49
20:20:24,,35.93,-12.61,35,24,-46
20:20:25,,35.95,-15.03,32,27,-41
20:20:26,,35.95,-17.75,27,29,-44
20:20:27,,35.95,-21.02,24,32,-45
20:20:28,,35.95,-25,23,34,-42
20:20:29,,35.93,-29.69,20,37,-39
20:20:30,,35.93,-34.92,21,38,-39
20:20:31,,35.93,-40.35,24,42,-39
20:20:32,,35.93,-45.51,23,44,-38
20:20:33,,35.97,-49.81,23,47,-36
20:20:34,,35.97,-52.69,22,49,-35
20:20:35,,35.97,-53.59,22,53,-25
20:20:36,,35.97,-52.15,19,57,-16
20:20:37,,35.95,-48.24,15,59,-12
20:20:38,,35.95,-42.05,11,64,-3
20:20:39,,35.95,-34.07,8,66,3
20:20:40,,35.95,-24.95,5,71,6
20:20:41,,35.97,-15.36,7,74,5
20:20:42,,35.97,-5.88,16,75,7
20:20:43,,35.97,3.07,18,74,7
20:20:44,,35.97,11.23,21,73,7
20:20:45,,35.93,18.37,23,74,10
20:20:46,,35.93,24.33,25,74,13
20:20:47,,35.93,28.99,26,73,13
20:20:48,,35.93,32.35,30,71,0
20:20:49,,35.93,34.53,32,69,-1
20:20:50,,35.93,35.8,31,60,-2
20:20:51,,35.93,36.45,36,53,1
20:20:52,,35.93,36.6,31,42,1
20:20:53,,35.93,36.28,28,36,2
20:20:54,,35.93,35.37,22,25,1
20:20:55,,35.93,33.75,16,21,2
20:20:56,,35.93,31.46,15,19,2
20:20:57,,35.93,28.67,13,17,1
20:20:58,,35.93,25.68,13,18,3
20:20:59,,35.93,22.72,15,19,9
20:21:00,,35.93,19.93,20,21,6
20:21:01,,35.97,17.22,68,36,24
20:21:02,,35.97,14.43,75,52,45
20:21:03,,35.97,11.41,79,90,103
20:21:04,,35.97,8.13,69,91,103
20:21:05,,35.97,4.67,52,32,57
20:21:06,,35.97,1.16,60,12,47
20:21:07,,35.97,-2.33,54,-11,34
20:21:08,,35.97,-5.8,41,-17,31
20:21:09,,35.95,-9.34,32,-13,40
20:21:10,,35.95,-13.04,30,-5,47
20:21:11,,35.95,-16.85,30,7,52
20:21:12,,35.95,-20.73,34,9,53
20:21:13,,35.97,-24.58,42,4,51
20:21:14,,35.97,-28.45,42,1,48
20:21:15,,35.97,-32.48,41,1,45
20:21:16,,35.97,-36.83,42,4,46
20:21:17,,35.97,-41.53,42,6,46
20:21:18,,35.97,-46.35,42,6,46
20:21:19,,35.97,-50.77,43,6,45
20:21:20,,35.97,-54.09,43,5,44
20:21:21,,35.97,-55.68,43,4,44
20:21:22,,35.97,-55.11,42,5,44
20:21:23,,35.97,-52.32,43,5,44
20:21:24,,35.97,-47.54,42,5,45
20:21:25,,35.99,-41.16,43,4,45
20:21:26,,35.99,-33.65,42,3,46
20:21:27,,35.99,-25.42,41,3,47
20:21:28,,35.99,-16.82,44,4,47
20:21:29,,35.97,-8.13,44,4,43
20:21:30,,35.97,0.4,44,5,47
20:21:31,,35.97,8.55,39,3,48
20:21:32,,35.97,16.13,41,4,46
20:21:33,,35.97,22.9,42,4,44
20:21:34,,35.97,28.62,43,4,44
20:21:35,,35.97,33.06,42,4,45
20:21:36,,35.97,36.11,42,3,45
20:21:37,,35.99,37.75,43,3,45
20:21:38,,35.99,38.16,43,3,45
20:21:39,,35.99,37.61,43,4,44
20:21:40,,35.99,36.41,42,4,44
20:21:41,,35.97,34.76,42,3,45
20:21:42,,35.97,32.79,42,3,45
20:21:43,,35.97,30.53,43,3,44
20:21:44,,35.97,28,43,3,44
20:21:45,,35.97,25.24,43,3,44
20:21:46,,35.97,22.35,44,3,43
20:21:47,,35.97,19.41,44,3,44
20:21:48,,35.97,16.5,44,3,44
20:21:49,,35.97,13.59,44,3,43
20:21:50,,35.97,10.63,44,3,43
20:21:51,,35.97,7.54,44,3,43
20:21:52,,35.97,4.24,44,3,43
20:21:53,,35.97,0.67,44,3,43
20:21:54,,35.97,-3.23,45,3,43
20:21:55,,35.97,-7.47,45,3,43
20:21:56,,35.97,-12,44,3,43
20:21:57,,35.99,-16.71,44,3,43
20:21:58,,35.99,-21.5,44,3,42
20:21:59,,35.99,-26.29,45,3,42
20:22:00,,35.99,-31.1,44,3,43
20:22:01,,35.97,-36.04,45,3,43
20:22:02,,35.97,-41.17,45,3,43
20:22:03,,35.97,-46.43,45,3,43
20:22:04,,35.97,-51.54,44,3,43
20:22:05,,35.97,-55.97,44,3,43
20:22:06,,35.97,-59.12,44,3,43
20:22:07,,35.97,-60.45,45,3,43
20:22:08,,35.97,-59.59,45,3,43
20:22:09,,35.97,-56.44,45,3,43
20:22:10,,35.97,-51.16,44,3,43
20:22:11,,35.97,-44.08,44,3,43
20:22:12,,35.97,-35.63,45,3,43
20:22:13,,35.99,-26.25,45,3,43
20:22:14,,35.99,-16.35,45,3,43
20:22:15,,35.99,-6.32,44,3,43
20:22:16,,35.99,3.49,45,3,44
20:22:17,,35.99,12.74,44,2,43
20:22:18,,35.99,21.16,45,1,43
20:22:19,,35.99,28.5,45,1,44
20:22:20,,35.99,34.62,45,1,44
20:22:21,,35.95,39.47,45,3,44
20:22:22,,35.95,43.02,46,4,45
20:22:23,,35.95,45.36,44,5,47
20:22:24,,35.95,46.56,43,7,48
20:22:25,,35.99,46.75,42,10,49
20:22:26,,35.99,46.08,42,10,50
20:22:27,,35.99,44.73,38,11,45
20:22:28,,35.99,42.87,40,11,43
20:22:29,,35.99,40.58,39,12,41
20:22:30,,35.99,37.9,40,16,41
20:22:31,,35.99,34.8,38,20,41
20:22:32,,35.99,31.32,37,24,41
20:22:33,,35.99,27.53,38,23,42
20:22:34,,35.99,23.58,39,16,43
20:22:35,,35.99,19.58,38,13,43
20:22:36,,35.99,15.59,40,10,43
20:22:37,,36,11.59,41,10,44
20:22:38,,36,7.51,42,8,47
20:22:39,,36,3.28,43,7,50
20:22:40,,36,-1.14,42,4,50
20:22:41,,35.97,-5.72,42,3,50
20:22:42,,35.97,-10.39,41,4,49
20:22:43,,35.97,-15.11,40,4,48
20:22:44,,35.97,-19.88,38,6,48
20:22:45,,35.99,-24.73,39,6,48
20:22:46,,35.99,-29.81,39,6,48
20:22:47,,35.99,-35.22,39,5,49
20:22:48,,35.99,-41.04,39,4,48
20:22:49,,35.99,-47.17,41,4,48
20:22:50,,35.99,-53.21,41,4,48
20:22:51,,35.99,-58.51,39,4,49
20:22:52,,35.99,-62.21,39,4,49
20:22:53,,36,-63.58,39,4,48
20:22:54,,36,-62.2,39,4,48
20:22:55,,36,-58.12,39,4,48
20:22:56,,36,-51.77,39,4,48
20:22:57,,36,-43.74,39,4,49
20:22:58,,36,-34.63,39,4,49
20:22:59,,36,-24.82,39,4,48
20:23:00,,36,-14.56,39,4,48
20:23:01,,35.99,-4,39,4,48
20:23:02,,35.99,6.61,39,4,49
20:23:03,,35.99,16.9,39,4,48
20:23:04,,35.99,26.37,39,4,48
20:23:05,,35.99,34.53,39,4,49
20:23:06,,35.99,41.06,38,3,48
20:23:07,,35.99,45.82,39,3,48
20:23:08,,35.99,48.94,39,3,48
20:23:09,,35.99,50.7,39,4,48
20:23:10,,35.99,51.41,39,4,48
20:23:11,,35.99,51.37,39,3,49
20:23:12,,35.99,50.78,39,3,49
20:23:13,,35.99,49.72,39,3,48
20:23:14,,35.99,48.28,39,3,49
20:23:15,,35.99,46.47,39,3,48
20:23:16,,35.99,44.33,39,3,49
20:23:17,,36,41.9,39,4,49
20:23:18,,36,39.25,39,3,49
20:23:19,,36,36.37,39,4,49
20:23:20,,36,33.28,39,3,49
20:23:21,,35.99,29.99,38,3,49
20:23:22,,35.99,26.5,39,3,48
20:23:23,,35.99,22.81,39,3,48
20:23:24,,35.99,18.93,39,3,48
20:23:25,,35.99,14.85,40,3,48
20:23:26,,35.99,10.58,40,3,48
20:23:27,,35.99,6.11,40,3,48
20:23:28,,35.99,1.48,41,3,47
20:23:29,,36.03,-3.28,40,3,47
20:23:30,,36.03,-8.14,40,3,47
20:23:31,,36.03,-13.1,41,3,47
20:23:32,,36.03,-18.23,41,3,47
20:23:33,,35.99,-23.63,40,3,47
20:23:34,,35.99,-29.46,40,3,47
20:23:35,,35.99,-35.83,40,3,47
20:23:36,,35.99,-42.69,40,3,47
20:23:37,,36,-49.75,40,3,48
20:23:38,,36,-56.47,40,3,48
20:23:39,,36,-62.13,40,3,47
20:23:40,,36,-66,40,3,47
20:23:41,,35.99,-67.48,40,3,47
20:23:42,,35.99,-66.26,40,3,47
20:23:43,,35.99,-62.35,41,3,47
20:23:44,,35.99,-56.04,41,3,47
20:23:45,,35.99,-47.86,41,3,47
20:23:46,,35.99,-38.34,41,3,47
20:23:47,,35.99,-27.99,40,3,47
20:23:48,,35.99,-17.21,40,3,47
20:23:49,,36,-6.32,41,3,47
20:23:50,,36,4.44,40,3,47
20:23:51,,36,14.81,40,3,47
20:23:52,,36,24.52,40,3,47
20:23:53,,36,33.3,40,3,47
20:23:54,,36,40.97,41,3,47
20:23:55,,36,47.37,41,3,47
20:23:56,,36,52.44,40,3,47
20:23:57,,36,56.1,40,3,47
20:23:58,,36,58.35,41,3,47
20:23:59,,36,59.18,41,3,47
20:24:00,,36,58.72,40,3,47
20:24:01,,36.03,57.24,41,3,47
20:24:02,,36.03,55.11,40,3,47
20:24:03,,36.03,52.7,40,3,47
20:24:04,,36.03,50.3,41,3,47
20:24:05,,36,47.99,40,3,47
20:24:06,,36,45.63,40,3,47
20:24:07,,36,43.03,41,3,47
20:24:08,,36,39.99,41,3,47
20:24:09,,36,36.45,41,3,47
20:24:10,,36,32.46,41,3,47
20:24:11,,36,28.18,41,3,47
20:24:12,,36,23.81,40,3,47
20:24:13,,36,19.54,40,3,47
20:24:14,,36,15.5,41,3,47
20:24:15,,36,11.71,41,3,47
20:24:16,,36,8.12,40,3,47
20:24:17,,36,4.53,40,3,47
20:24:18,,36,0.73,40,3,47
20:24:19,,36,-3.43,40,3,47
20:24:20,,36,-7.98,40,3,47
20:24:21,,36,-12.74,40,3,47
20:24:22,,36,-17.48,41,3,47
20:24:23,,36,-22.01,41,3,47
20:24:24,,36,-26.31,41,3,47
20:24:25,,35.99,-30.54,41,3,47
20:24:26,,35.99,-34.96,41,3,47
20:24:27,,35.99,-39.87,41,3,47
20:24:28,,35.99,-45.37,40,3,47
20:24:29,,35.97,-51.34,40,3,47
20:24:30,,35.97,-57.35,41,3,47
20:24:31,,35.97,-62.78,41,3,47
20:24:32,,35.97,-66.92,41,3,47
20:24:33,,35.97,-69.12,41,3,47
20:24:34,,35.97,-68.95,41,3,47
20:24:35,,35.97,-66.26,41,3,47
20:24:36,,35.97,-61.13,41,3,47
20:24:37,,35.97,-53.85,41,3,47
20:24:38,,35.97,-44.85,41,3,47
20:24:39,,35.97,-34.57,40,3,47
20:24:40,,35.97,-23.49,41,3,47
20:24:41,,35.99,-12.14,41,3,47
20:24:42,,35.99,-0.99,41,3,47
20:24:43,,35.99,9.54,41,3,47
20:24:44,,35.99,19.13,41,3,47
20:24:45,,35.99,27.67,41,3,47
20:24:46,,35.99,35.14,40,3,47
20:24:47,,35.99,41.53,41,3,47
20:24:48,,35.99,46.8,41,3,47
20:24:49,,35.97,50.86,40,3,47
20:24:50,,35.97,53.6,41,3,47
20:24:51,,35.97,55.05,41,3,47
20:24:52,,35.97,55.35,41,3,47
20:24:53,,35.99,54.74,40,3,47
20:24:54,,35.99,53.44,41,3,47
20:24:55,,35.99,51.63,41,3,47
20:24:56,,35.99,49.39,41,3,47
20:24:57,,35.99,46.78,41,3,47
20:24:58,,35.99,43.91,41,3,47
20:24:59,,35.99,40.92,41,3,47
20:25:00,,35.99,37.98,41,3,47
20:25:01,,35.97,35.14,40,3,47
20:25:02,,35.97,32.38,41,3,47
20:25:03,,35.97,29.65,41,3,47
20:25:04,,35.97,26.84,41,3,47
20:25:05,,35.97,23.95,41,3,47
20:25:06,,35.97,21.02,41,3,47
20:25:07,,35.97,18.1,40,3,47
20:25:08,,35.97,15.21,41,3,47
20:25:09,,35.97,12.27,41,3,47
20:25:10,,35.97,9.13,41,3,47
20:25:11,,35.97,5.63,40,3,47
20:25:12,,35.97,1.66,41,3,47
20:25:13,,35.93,-2.82,41,3,47
20:25:14,,35.93,-7.71,41,3,47
20:25:15,,35.93,-12.84,41,3,47
20:25:16,,35.93,-17.98,41,3,47
20:25:17,,35.97,-22.93,41,3,47
20:25:18,,35.97,-27.6,41,3,47
20:25:19,,35.97,-32.01,41,3,47
20:25:20,,35.97,-36.38,41,3,47
20:25:21,,35.95,-40.91,41,3,47
20:25:22,,35.95,-45.78,41,3,47
20:25:23,,35.95,-50.93,41,3,47
20:25:24,,35.95,-56.05,41,3,47
20:25:25,,35.95,-60.54,41,3,47
20:25:26,,35.95,-63.69,41,3,47
20:25:27,,35.95,-64.83,41,3,47
20:25:28,,35.95,-63.55,41,3,47
20:25:29,,35.95,-59.8,41,3,47
20:25:30,,35.95,-53.81,41,3,47
20:25:31,,35.95,-46.06,41,3,47
20:25:32,,35.95,-37.06,41,3,47
20:25:33,,35.93,-27.22,41,3,47
20:25:34,,35.93,-16.9,41,3,47
20:25:35,,35.93,-6.4,41,3,47
20:25:36,,35.93,3.98,41,3,47
20:25:37,,35.95,13.88,41,3,47
20:25:38,,35.95,22.96,41,3,47
20:25:39,,35.95,30.92,41,3,47
20:25:40,,35.95,37.6,41,3,47
20:25:41,,35.91,42.88,41,3,47
20:25:42,,35.91,46.77,41,3,47
20:25:43,,35.91,49.31,41,3,47
20:25:44,,35.91,50.64,41,3,47
20:25:45,,35.93,50.96,41,3,47
20:25:46,,35.93,50.47,41,3,47
20:25:47,,35.93,49.41,41,3,47
20:25:48,,35.93,47.94,41,3,47
20:25:49,,35.93,46.19,41,3,47
20:25:50,,35.93,44.25,41,3,47
20:25:51,,35.93,42.2,41,3,47
20:25:52,,35.93,40.06,41,3,47
20:25:53,,35.93,37.8,41,3,47
20:25:54,,35.93,35.34,41,3,47
20:25:55,,35.93,32.6,41,3,47
20:25:56,,35.93,29.54,41,3,47
20:25:57,,35.93,26.27,41,3,47
20:25:58,,35.93,22.98,41,3,47
